split,cattle_id,image_path,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,gabor_0,gabor_1,gabor_2,gabor_3,gabor_4,gabor_5,gabor_6,gabor_7,gabor_8,gabor_9,gabor_10,gabor_11,gabor_12,gabor_13,gabor_14,gabor_15,gabor_16,gabor_17,gabor_18,gabor_19,gabor_20,gabor_21,gabor_22,gabor_23,blob_count,blob_mean_r,blob_density,mean_intensity,std_intensity
train,cattle-022,D:\Abhishek\split\train\cattle-022\IMG20230723080522.jpg,0.04577886,0.027642697,0.03653141,0.038424745,0.04013871,0.04779177,0.054587852,0.069216356,0.084004305,0.075693555,0.05767698,0.05117985,0.04536033,0.04031808,0.031887755,0.02224171,0.04691486,0.18461017,62.139507,155.20561,-102.697426,456.33447,5591.4453,1865.1262,139.93065,117.96306,1240.149,553.7989,5855.736,1926.732,62.24472,70.352066,-102.58599,281.56427,5591.485,1818.9697,139.82411,104.214264,1239.4435,537.03705,5855.108,1919.1179,591.0,2.7862523,0.01177854,127.07465,50.50616
train,cattle-023,D:\Abhishek\split\train\cattle-023\IMG20230723080535.jpg,0.0415338,0.030931123,0.039182078,0.039520886,0.03685029,0.04464286,0.05343192,0.07252471,0.09592235,0.07850367,0.05450813,0.04948581,0.045121174,0.041334502,0.034498565,0.021564094,0.046536192,0.17390785,60.878124,220.3042,-100.964096,712.6176,5501.3936,2227.1013,137.6381,182.25514,1219.503,828.50934,5760.6895,2327.6196,61.12996,102.29702,-101.452705,503.54,5500.995,2186.3284,137.67915,156.85861,1219.9946,758.2397,5761.1333,2283.9956,638.0,2.8070922,0.012715243,124.99805,67.06641
train,cattle-023,D:\Abhishek\split\train\cattle-023\IMG20230723080539_01.jpg,0.038564254,0.027861927,0.039520886,0.042151626,0.040098853,0.046556123,0.054049745,0.07437819,0.09843352,0.07555405,0.05486687,0.05231585,0.044921875,0.043586574,0.034498565,0.022480868,0.045021523,0.1651387,58.412804,193.7878,-95.5838,702.6244,5242.0913,2499.363,131.05406,175.91093,1162.1555,870.5854,5489.1445,2608.8184,58.322586,104.80577,-95.84041,531.168,5241.939,2467.2031,131.12576,167.07924,1162.7275,837.98267,5489.6567,2587.695,616.0,2.8470807,0.012276785,119.16018,71.889565
train,cattle-023,D:\Abhishek\split\train\cattle-023\IMG20230723080540.jpg,0.04408482,0.03388074,0.03902264,0.03888313,0.03605309,0.044563137,0.04960539,0.06742267,0.08818957,0.07160794,0.052555006,0.047193877,0.044742506,0.04167331,0.035255898,0.025231186,0.05189732,0.18813775,58.262424,229.63928,-95.06282,722.8598,5237.542,2375.938,130.83255,198.9379,1160.3458,863.8844,5483.4766,2480.8533,58.262367,126.9053,-95.948204,540.7987,5237.03,2342.6394,131.09805,176.05583,1162.512,808.9841,5485.3857,2454.459,677.0,2.7581866,0.013492506,119.05307,71.18054
train,cattle-023,D:\Abhishek\split\train\cattle-023\IMG20230723080541_01.jpg,0.038364954,0.029815052,0.040696748,0.040019132,0.039580677,0.04518096,0.05339206,0.074418046,0.09552376,0.07413903,0.055305324,0.051379144,0.047413107,0.042151626,0.035514988,0.021823183,0.046316963,0.16896524,60.063717,205.323,-98.82767,720.7003,5399.1416,2390.0564,135.009,189.9279,1196.8439,877.5923,5653.6055,2497.7087,60.052437,111.36738,-99.06627,548.6233,5398.987,2357.853,135.0963,157.6926,1197.516,814.9201,5654.221,2469.0337,650.0,2.7993271,0.012954401,122.7121,70.65942
train,cattle-024,D:\Abhishek\split\train\cattle-024\IMG20230723080546.jpg,0.04041773,0.026666135,0.03408004,0.034299266,0.031548947,0.037049584,0.0493463,0.08276866,0.115692765,0.095782846,0.062240914,0.050283004,0.041932397,0.037507974,0.02873884,0.019591039,0.046077807,0.16597576,44.943375,181.59734,-73.25384,628.9425,4034.5076,2191.9465,100.88438,149.17773,894.2924,719.60583,4224.304,2256.2668,44.915752,87.05835,-74.734955,376.89462,4033.5833,2129.3025,100.93196,170.39526,894.6692,758.14105,4224.643,2268.978,523.0,2.8483694,0.01042331,91.691826,62.58427
train,cattle-024,D:\Abhishek\split\train\cattle-024\IMG20230723080547_01.jpg,0.046336893,0.028220663,0.037308674,0.036810428,0.03400032,0.04073661,0.051259566,0.069614954,0.09111926,0.07800542,0.060726244,0.05377073,0.04681521,0.04298868,0.032266423,0.020428093,0.049744897,0.17984694,48.11618,168.69543,-77.4936,603.0045,4301.0977,2340.548,107.50237,179.34735,953.68335,780.30676,4503.567,2428.967,47.650597,121.11779,-78.77236,478.78473,4300.4546,2302.1692,107.543205,167.93858,953.9612,784.8214,4503.8027,2430.488,615.0,2.721499,0.012256856,97.777565,66.8544
train,cattle-024,D:\Abhishek\split\train\cattle-024\IMG20230723080553.jpg,0.02871891,0.02738361,0.0365912,0.03768734,0.03629225,0.043666296,0.057039224,0.090062976,0.12527902,0.094387755,0.059450734,0.05070153,0.04540019,0.0415338,0.031509086,0.0182956,0.038225446,0.13777503,48.37612,186.62639,-77.52228,675.6561,4330.0444,2425.4016,108.21557,116.414474,960.6091,745.1668,4534.105,2490.8193,48.140377,48.297478,-78.59686,312.01276,4329.4443,2347.6023,108.17034,132.06694,960.1778,776.3987,4533.766,2499.9788,429.0,3.0595965,0.008549904,98.46905,65.96449
train,cattle-026,D:\Abhishek\split\train\cattle-026\IMG20230723080610.jpg,0.033302773,0.018654337,0.025988521,0.03132972,0.03423948,0.04579879,0.05855389,0.08211097,0.085359536,0.08292809,0.061483577,0.054966517,0.038424745,0.03537548,0.025450414,0.016501913,0.11848294,0.1510483,27.76632,85.21277,-44.192253,304.99213,2481.292,1993.5671,61.93657,71.78835,550.30945,499.12238,2598.043,2068.3865,27.68714,45.245064,-44.319744,185.94836,2481.236,1971.1921,61.979847,96.36583,550.67487,525.48975,2598.3826,2075.6362,256.0,3.308348,0.0051020407,56.45695,49.364147
train,cattle-026,D:\Abhishek\split\train\cattle-026\IMG20230723080611.jpg,0.055504624,0.040617026,0.047512755,0.03816566,0.033023756,0.03495695,0.041015625,0.052634727,0.06485172,0.054249045,0.042012118,0.041015625,0.03760762,0.04165338,0.040676817,0.033402424,0.061722737,0.2393774,64.604225,256.58353,-105.57848,750.2149,5797.8564,2098.75,144.87004,208.27693,1284.9061,786.1964,6070.7104,2147.799,64.52146,142.11676,-105.555275,509.26163,5797.8706,2031.0359,145.06783,193.83316,1286.6605,793.59937,6072.1704,2171.008,800.0,2.648336,0.015943877,131.80898,66.9291
train,cattle-026,D:\Abhishek\split\train\cattle-026\IMG20230723080622.jpg,0.033163264,0.021484375,0.033223055,0.039760046,0.043307558,0.050003987,0.06134407,0.08888712,0.11848294,0.09195632,0.06644611,0.0550861,0.047931284,0.037228953,0.026247608,0.015804369,0.036890145,0.13275272,63.985844,181.97383,-105.83468,650.4157,5748.4214,2304.92,143.80392,151.75201,1274.4883,766.75714,6019.873,2383.8242,64.04443,79.59662,-105.44749,447.1026,5748.655,2270.972,143.80516,137.56726,1274.6763,767.84503,6019.9873,2400.9092,542.0,2.9549758,0.0108019775,130.64778,65.18074
train,cattle-028,D:\Abhishek\split\train\cattle-028\IMG20230723080811.jpg,0.06244021,0.034877233,0.03754783,0.038046077,0.034159757,0.03904257,0.04318798,0.054348692,0.06540976,0.060008768,0.046576053,0.04312819,0.04023836,0.040656887,0.038424745,0.029775191,0.058494102,0.2336376,63.213676,219.19116,-103.44195,624.2283,5669.514,2046.8828,141.83044,184.09637,1257.305,692.9029,5937.0327,2105.169,62.968624,131.68837,-104.28874,427.25775,5669.0713,1982.3925,141.77652,181.86302,1256.8999,683.1009,5936.7524,2102.9656,790.0,2.564381,0.01574458,128.86055,61.72358
train,cattle-028,D:\Abhishek\split\train\cattle-028\IMG20230723080814.jpg,0.055385046,0.02883849,0.036172673,0.038066007,0.03910236,0.043407205,0.049904335,0.061822385,0.07995854,0.07116948,0.053870376,0.04542012,0.040617026,0.040995695,0.03537548,0.025809152,0.05301339,0.20107223,61.514866,204.53781,-102.09426,649.8732,5537.9478,2124.252,138.58505,157.22017,1227.9584,710.2935,5799.556,2180.825,61.610607,118.37101,-101.8596,438.5508,5538.074,2050.3315,138.55843,204.50114,1227.7817,725.22516,5799.414,2181.1814,721.0,2.5560293,0.01436942,125.850685,63.003967
train,cattle-029,D:\Abhishek\split\train\cattle-029\IMG20230723080829_01.jpg,0.052814096,0.030891262,0.038085938,0.038444676,0.03912229,0.04163345,0.047751915,0.06140386,0.0775869,0.06584822,0.0535515,0.047313455,0.043805804,0.04257015,0.035833865,0.024593432,0.052794166,0.20595504,57.943752,195.6809,-94.834335,618.3714,5193.635,1931.9362,129.81108,147.5777,1150.8481,660.5885,5437.952,1986.0192,57.615776,124.40981,-95.47826,443.97778,5193.314,1876.2274,129.99916,192.341,1152.3416,712.985,5439.28,1996.0872,650.0,2.6549141,0.012954401,118.03984,58.866867
train,cattle-029,D:\Abhishek\split\train\cattle-029\IMG20230723080831.jpg,0.05727838,0.03521604,0.03778699,0.038325097,0.034458704,0.039660394,0.04446349,0.055046238,0.06335698,0.057975926,0.047692124,0.044025034,0.043905452,0.039779976,0.035853796,0.028001435,0.060766105,0.23640785,55.796097,202.46945,-91.60341,614.2728,5001.0806,1934.5292,125.062004,162.03667,1108.881,664.03125,5237.148,1992.355,55.68737,130.51086,-91.185394,432.90848,5001.3784,1878.9747,125.08043,190.49095,1109.1622,700.20795,5237.383,1995.7579,686.0,2.5921235,0.013671875,113.69703,59.2167
train,cattle-029,D:\Abhishek\split\train\cattle-029\IMG20230723080834.jpg,0.051658165,0.031887755,0.038305167,0.042211417,0.041234855,0.04300861,0.048768334,0.061722737,0.07172752,0.061902106,0.050003987,0.047532685,0.044782367,0.042211417,0.035435267,0.025709502,0.05576371,0.20613441,55.324394,183.69035,-91.68694,602.15076,4987.938,2095.818,124.76995,174.77882,1105.7776,707.1095,5223.236,2165.7373,55.50329,138.44104,-91.620926,501.75952,4987.9023,2060.55,124.8151,179.81645,1106.1364,754.8866,5223.5527,2184.494,665.0,2.5687118,0.013253348,113.34997,62.19591
train,cattle-029,D:\Abhishek\split\train\cattle-029\IMG20230723080835.jpg,0.052614797,0.033282846,0.038384885,0.039899554,0.038484536,0.041135203,0.048449457,0.059311226,0.068439096,0.06327727,0.04970504,0.04695472,0.04404496,0.04165338,0.03533562,0.02596859,0.05839445,0.21466438,55.060337,189.2892,-90.675,587.43475,4940.456,2025.203,123.607,158.14883,1095.9733,668.57794,5174.16,2084.6353,55.133514,124.33131,-90.092384,446.54327,4940.7935,1978.0571,123.500755,178.37943,1095.1176,713.72144,5173.4756,2101.4128,659.0,2.5269144,0.013133769,112.31073,59.92122
train,cattle-031,D:\Abhishek\split\train\cattle-031\IMG20230723080854.jpg,0.048489317,0.034717795,0.03517618,0.033761162,0.031110492,0.038803414,0.046157524,0.07039222,0.09235491,0.077925704,0.056760203,0.04838967,0.042032048,0.04031808,0.034478635,0.024015466,0.047911353,0.19720584,60.11362,211.96828,-99.05608,662.61957,5378.7915,1986.0992,134.57059,172.14713,1192.0847,705.79486,5632.3486,2045.0607,59.655273,106.91248,-99.87716,436.83582,5378.4287,1920.0436,134.64091,168.0478,1192.7284,691.7908,5632.902,2033.3431,613.0,2.7130754,0.012216996,122.220726,60.507805
train,cattle-031,D:\Abhishek\split\train\cattle-031\IMG20230723080911.jpg,0.035694357,0.026486767,0.03148916,0.033203125,0.034817442,0.043546714,0.053870376,0.08035714,0.1194595,0.10112404,0.06746253,0.056800064,0.04442363,0.03796636,0.029575894,0.015106824,0.0405971,0.14801897,41.739746,159.43369,-67.68344,538.743,3756.6816,1958.199,94.04076,108.927574,834.26605,615.7918,3934.5862,2028.9065,41.752354,56.73146,-68.408455,286.36856,3756.218,1900.1354,93.77292,105.38241,832.0592,576.9802,3932.704,1999.2277,418.0,2.791211,0.008330676,85.400055,53.43397
train,cattle-031,D:\Abhishek\split\train\cattle-031\IMG20230723080914.jpg,0.040876117,0.023756377,0.03262516,0.036810428,0.038763553,0.04689493,0.055185746,0.07706872,0.10554847,0.08944515,0.065688774,0.056301817,0.047373246,0.04127471,0.03005421,0.01700016,0.042091835,0.15324059,50.825214,170.22354,-84.33314,594.13983,4582.756,1973.4999,114.696594,126.77255,1016.51874,657.5072,4799.505,2040.4246,50.932507,91.49171,-83.85176,386.4109,4583.011,1928.1813,114.61313,146.69643,1015.85266,661.7723,4798.9272,2037.2191,555.0,2.714717,0.011061065,104.14646,56.79104
train,cattle-031,D:\Abhishek\split\train\cattle-031\IMG20230723080916_01.jpg,0.04942602,0.030313298,0.033761162,0.037248883,0.037428252,0.046077807,0.04942602,0.064433195,0.08384486,0.07459742,0.05705915,0.055365115,0.049744897,0.04430405,0.03501674,0.02202248,0.046436545,0.1834941,49.034412,185.1281,-81.225395,601.1479,4412.124,1709.4957,110.43063,142.09439,978.82245,634.0905,4620.987,1774.3751,49.113163,88.49038,-80.58566,384.78503,4412.51,1662.0344,110.31703,130.17242,977.91565,600.8427,4620.2026,1749.0796,638.0,2.555227,0.012715243,100.283745,52.374943
train,cattle-031,D:\Abhishek\split\train\cattle-031\IMG20230723080917.jpg,0.04410475,0.028977998,0.034319196,0.03665099,0.038942922,0.046217315,0.051060267,0.07146843,0.09811464,0.08189174,0.057995856,0.054268975,0.048987564,0.04257015,0.033402424,0.020567602,0.04294882,0.16751036,49.60238,188.47296,-82.2205,619.89954,4463.9336,1708.0355,111.68307,127.66196,989.9208,627.97107,4674.9043,1767.4391,49.692722,80.52942,-81.59092,382.93665,4464.3174,1658.9976,111.66345,128.85619,989.76544,613.0583,4674.8086,1751.6475,625.0,2.5693433,0.012456154,101.4546,52.24144
train,cattle-032,D:\Abhishek\split\train\cattle-032\IMG20230723080926.jpg,0.04075654,0.0196309,0.030074138,0.03782685,0.03908243,0.04779177,0.058135364,0.086654976,0.11232462,0.09715801,0.06253986,0.051618304,0.041314572,0.03778699,0.030612245,0.019033004,0.038703762,0.14895567,53.837154,110.58756,-88.61882,355.3288,4842.199,1803.4609,121.035614,99.37798,1073.1544,503.217,5070.2393,1861.4763,53.875195,54.089046,-88.511696,225.9063,4842.2495,1772.2269,121.18271,88.136696,1074.3489,509.5044,5071.287,1875.3766,445.0,2.7827432,0.008868782,110.0613,46.73823
train,cattle-032,D:\Abhishek\split\train\cattle-032\IMG20230723080927.jpg,0.043726083,0.02090641,0.03408004,0.03904257,0.04302854,0.047572546,0.058892697,0.07977918,0.099529654,0.08541933,0.062400352,0.05064174,0.04312819,0.04075654,0.031768177,0.019152584,0.043387275,0.15678811,60.73508,120.5741,-99.56367,389.18982,5458.2056,1762.8156,136.4395,113.81404,1209.9581,531.2358,5715.3936,1826.6621,60.70609,61.275566,-99.61658,274.95544,5458.1895,1733.6499,136.549,90.90559,1210.847,516.44305,5716.1562,1827.9852,553.0,2.6909697,0.011021205,124.07091,47.101997
train,cattle-032,D:\Abhishek\split\train\cattle-032\IMG20230723080929.jpg,0.045081314,0.020487882,0.032824457,0.041394293,0.043287627,0.05203683,0.062739156,0.0785236,0.09111926,0.08035714,0.05865354,0.048848055,0.042869102,0.039620537,0.033442285,0.019790338,0.0453404,0.16358419,62.48161,87.09488,-103.1794,379.01117,5624.8306,1675.2692,140.70178,143.41182,1247.1058,588.27985,5890.225,1756.7693,62.554897,123.78286,-103.20352,398.07547,5624.785,1659.4467,140.7273,106.5599,1247.3257,527.4017,5890.4243,1732.4003,562.0,2.7186496,0.011200574,127.836296,47.751137
train,cattle-033,D:\Abhishek\split\train\cattle-033\IMG20230723080949.jpg,0.047313455,0.025011959,0.034897164,0.04013871,0.042490434,0.049186863,0.055564415,0.070950255,0.08414382,0.07543447,0.056281887,0.050263073,0.045320474,0.042510364,0.03475765,0.022680165,0.048608895,0.17444596,57.71286,197.19383,-94.44634,595.6736,5189.19,1948.1417,129.69415,137.24696,1149.7197,614.14,5432.985,2011.8557,57.632298,92.89535,-95.69605,380.51834,5188.434,1909.6208,129.89967,149.1771,1151.4213,639.4851,5434.4766,2016.9836,623.0,2.6090877,0.012416295,117.93222,55.93304
train,cattle-033,D:\Abhishek\split\train\cattle-033\IMG20230723080951.jpg,0.054986447,0.026307398,0.035833865,0.037069514,0.03904257,0.044901945,0.051578443,0.06277902,0.074816644,0.071807235,0.05476722,0.046217315,0.04272959,0.0403978,0.035913583,0.025629783,0.053870376,0.20135124,61.6535,180.4947,-100.98141,551.41156,5531.8335,1917.5557,138.33827,134.93561,1227.0225,603.04596,5793.215,1986.7478,61.63159,129.29544,-100.44815,401.511,5532.1807,1884.6539,138.28882,180.06577,1226.6135,627.14825,5792.862,1983.2366,692.0,2.5903409,0.013791454,125.77192,55.787506
train,cattle-033,D:\Abhishek\split\train\cattle-033\IMG20230723080955.jpg,0.048728477,0.029336736,0.037866708,0.039580677,0.040457588,0.043606505,0.048628826,0.06692442,0.08115434,0.068299584,0.05492666,0.0464764,0.042869102,0.041234855,0.037029654,0.026207749,0.05223613,0.19443558,58.949024,219.36671,-97.02458,637.2554,5305.2217,2069.225,132.68771,140.2016,1176.4518,657.06195,5555.6294,2144.364,59.100796,93.03159,-97.01228,393.3668,5305.1816,2031.6846,132.68759,165.77649,1176.3898,681.86206,5555.5522,2141.131,657.0,2.552365,0.013093909,120.58779,59.616837
train,cattle-033,D:\Abhishek\split\train\cattle-033\IMG20230723080956.jpg,0.05446827,0.031010842,0.035893653,0.038125798,0.038424745,0.044882014,0.048907846,0.061742667,0.072684154,0.06431361,0.052395567,0.046237245,0.04464286,0.043068398,0.03641183,0.026446907,0.05454799,0.2057956,55.433968,212.81502,-90.67523,612.36523,4976.589,1943.104,124.379265,145.09775,1102.8759,615.08514,5210.737,2002.5061,55.225048,105.155,-91.05968,398.12085,4976.4253,1901.801,124.54145,165.26543,1104.2722,649.68024,5211.982,2012.5002,668.0,2.5690844,0.013313138,113.1206,56.961803
train,cattle-033,D:\Abhishek\split\train\cattle-033\IMG20230723080958.jpg,0.04298868,0.022082271,0.03272481,0.03631218,0.040078923,0.046356823,0.05596301,0.079619735,0.10493065,0.08675462,0.0632972,0.051359214,0.04412468,0.03890306,0.030113999,0.01957111,0.044782367,0.16003667,57.901306,167.45715,-93.74203,519.507,5169.9526,1943.4645,129.14432,111.64919,1145.9027,587.44055,5413.26,2013.2622,57.600586,77.26169,-93.999565,327.39603,5169.893,1902.68,129.30963,122.8694,1147.2346,572.77344,5414.417,1998.9172,507.0,2.7928627,0.010104433,117.559235,53.379513
train,cattle-033,D:\Abhishek\split\train\cattle-033\IMG20230723081000.jpg,0.04725367,0.024354273,0.034458704,0.03651148,0.0390625,0.043706153,0.053053252,0.07449777,0.09375,0.08472178,0.0634367,0.051339287,0.04408482,0.04073661,0.032963965,0.019870058,0.04540019,0.1707988,55.08761,181.3603,-89.311035,537.94403,4948.032,1870.0486,123.63906,129.03487,1097.089,580.54926,5180.9463,1931.751,55.18917,89.17897,-90.05777,346.1232,4947.5244,1829.2786,123.71074,134.49353,1097.6234,579.70526,5181.4253,1927.0153,585.0,2.7142024,0.01165896,112.50315,53.0081
train,cattle-034,D:\Abhishek\split\train\cattle-034\IMG20230723081012.jpg,0.04450335,0.025709502,0.037109375,0.040278222,0.04023836,0.047193877,0.05245536,0.07242507,0.09117905,0.07890227,0.06375558,0.060367506,0.05203683,0.042550225,0.033183195,0.017518336,0.042669803,0.1579241,50.741764,171.73949,-84.34812,599.80096,4570.495,1914.7736,114.33649,138.52422,1013.23096,666.3917,4786.2773,1987.4093,50.76354,92.3857,-83.74697,401.59723,4570.8833,1871.6617,114.39261,136.34164,1013.6408,659.1471,4786.667,1974.5696,620.0,2.6627703,0.012356505,103.86324,55.768433
train,cattle-034,D:\Abhishek\split\train\cattle-034\IMG20230723081015.jpg,0.03770727,0.016721142,0.03013393,0.039481025,0.044523276,0.0562221,0.06628667,0.08384486,0.106584825,0.089265786,0.07047194,0.064393334,0.050283004,0.037488043,0.026566487,0.014209981,0.036571268,0.12924506,53.748222,117.500656,-87.74731,555.32605,4822.7026,1868.1066,120.57347,124.43569,1069.4817,655.7679,5050.2114,1932.9806,53.789383,82.37734,-87.95994,395.37503,4822.5503,1815.5547,120.57842,118.53463,1069.478,635.2939,5050.1807,1919.8026,508.0,2.7915406,0.010124362,109.64214,53.473465
train,cattle-034,D:\Abhishek\split\train\cattle-034\IMG20230723081015_01.jpg,0.042151626,0.024294483,0.038205516,0.039859693,0.042430643,0.049147002,0.05636161,0.07407924,0.093112245,0.08240992,0.06433354,0.05691964,0.0522162,0.04055724,0.029097576,0.017358897,0.0442044,0.15326053,55.962822,158.2971,-92.0393,590.50934,5031.1504,1876.375,125.81773,133.91309,1115.3774,640.7736,5268.3853,1928.3313,55.858932,83.99736,-92.21749,379.56595,5031.0947,1820.6572,125.87826,126.60726,1115.86,646.9317,5268.796,1934.5477,568.0,2.8047738,0.011320153,114.3469,54.48247
train,cattle-034,D:\Abhishek\split\train\cattle-034\IMG20230723081016.jpg,0.043088328,0.027682558,0.03754783,0.03892299,0.03788664,0.044383768,0.05351164,0.07413903,0.09921078,0.08041693,0.058952488,0.054109536,0.04779177,0.042510364,0.034618143,0.019889988,0.04280931,0.1625279,54.472706,176.68216,-89.11018,596.58105,4897.097,1852.4587,122.34335,132.21599,1085.2072,641.9419,5127.409,1916.1304,54.617786,75.740395,-89.239716,370.3303,4896.9736,1803.4066,122.540985,132.56882,1086.7943,636.65594,5128.8066,1906.636,588.0,2.7842333,0.01171875,111.32978,54.14033
train,cattle-034,D:\Abhishek\split\train\cattle-034\IMG20230723081016_01.jpg,0.04520089,0.030612245,0.037448183,0.039879624,0.0388632,0.043546714,0.051618304,0.068299584,0.08816964,0.076132014,0.060407367,0.0573581,0.049764827,0.043068398,0.033043686,0.021006059,0.044921875,0.17065927,50.889725,188.93704,-83.04539,618.3881,4570.8984,1864.2618,114.18733,132.30464,1012.8909,655.2931,4785.8286,1924.3792,50.80444,86.664566,-83.22338,401.24152,4570.799,1811.0455,114.380035,148.97418,1014.4956,671.13226,4787.1963,1921.8945,634.0,2.6207008,0.0126355225,103.91213,55.490273
